GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0006082	2.74050880949462e-10	17.4560185185185	1.91573579407479	14	686	organic acid metabolic process
GO:0046395	8.37330097639446e-08	25.7901459854015	0.40213695968917	7	144	carboxylic acid catabolic process
GO:0044282	7.13524526823356e-07	18.4740131578947	0.550145701796989	7	197	small molecule catabolic process
GO:0009069	1.20727363636239e-06	66.2914979757085	0.083778533268577	4	30	serine family amino acid metabolic process
GO:0019752	0.000113060377562098	20.9406896551724	0.269161290322581	4	149	carboxylic acid metabolic process
GO:0006520	0.000182759490271907	8.93778280542986	0.888052452646916	6	318	cellular amino acid metabolic process
GO:0035383	0.000322368909932019	26.6315217391304	0.136838271005342	3	49	thioester metabolic process
GO:0009056	0.00253792242943252	3.79557581147177	3.89290917921321	10	1394	catabolic process
GO:0046394	0.00261665037133124	8.06245278267439	0.594827586206897	4	213	carboxylic acid biosynthetic process
GO:0042426	0.00279261777561923	Inf	0.00279261777561923	1	1	choline catabolic process
GO:0051157	0.00279261777561923	Inf	0.00279261777561923	1	1	arabitol catabolic process
GO:0019464	0.00279261777561923	Inf	0.00279261777561923	1	1	glycine decarboxylation via glycine cleavage system
GO:0006592	0.00279261777561923	Inf	0.00279261777561923	1	1	ornithine biosynthetic process
GO:0019240	0.00279261777561923	Inf	0.00279261777561923	1	1	citrulline biosynthetic process
GO:0071340	0.00279261777561923	Inf	0.00279261777561923	1	1	skeletal muscle acetylcholine-gated channel clustering
GO:0009699	0.00279261777561923	Inf	0.00279261777561923	1	1	phenylpropanoid biosynthetic process
GO:0050428	0.00279261777561923	Inf	0.00279261777561923	1	1	3'-phosphoadenosine 5'-phosphosulfate biosynthetic process
GO:0006631	0.00286644496192839	12.2221095334686	0.291309669522644	3	119	fatty acid metabolic process
GO:0006066	0.00315682635958905	11.7448377581121	0.300852167469433	3	116	alcohol metabolic process
GO:0006695	0.00330238893288204	26.8768472906404	0.0865711510441962	2	31	cholesterol biosynthetic process
GO:0055114	0.00527893075083957	6.57007223942208	0.723288003885381	4	259	oxidation-reduction process
GO:0019346	0.00557777500587553	373.272727272727	0.00558523555123847	1	2	transsulfuration
GO:0051771	0.00557777500587553	373.272727272727	0.00558523555123847	1	2	negative regulation of nitric-oxide synthase biosynthetic process
GO:0019518	0.00557777500587553	373.272727272727	0.00558523555123847	1	2	L-threonine catabolic process to glycine
GO:0000103	0.00557777500587553	373.272727272727	0.00558523555123847	1	2	sulfate assimilation
GO:0018272	0.00557777500587553	373.272727272727	0.00558523555123847	1	2	protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine
GO:0044524	0.00557777500587553	373.272727272727	0.00558523555123847	1	2	protein sulfhydration
GO:0009062	0.00600182489065968	19.4595238095238	0.117289946576008	2	42	fatty acid catabolic process
GO:0044710	0.0063480032119379	5.47052845528455	2.67270938729623	7	1729	single-organism metabolic process
GO:0006732	0.00731243425277777	8.52570422535211	0.404929577464789	3	145	coenzyme metabolic process
GO:0006629	0.00784123016856953	4.82435897435897	1.3017604760724	5	525	lipid metabolic process
GO:1901606	0.00805569430942692	16.6285714285714	0.136512957780752	2	51	alpha-amino acid catabolic process
GO:0006720	0.00810106289729365	16.5471124620061	0.136838271005342	2	49	isoprenoid metabolic process
GO:0006107	0.00835549071814956	186.613636363636	0.0083778533268577	1	3	oxaloacetate metabolic process
GO:0060361	0.00835549071814956	186.613636363636	0.0083778533268577	1	3	flight
GO:0051770	0.00835549071814956	186.613636363636	0.0083778533268577	1	3	positive regulation of nitric-oxide synthase biosynthetic process
GO:0006566	0.00835549071814956	186.613636363636	0.0083778533268577	1	3	threonine metabolic process
GO:0019287	0.00835549071814956	186.613636363636	0.0083778533268577	1	3	isopentenyl diphosphate biosynthetic process, mevalonate pathway
GO:0019519	0.00835549071814956	186.613636363636	0.0083778533268577	1	3	pentitol metabolic process
GO:0046490	0.00835549071814956	186.613636363636	0.0083778533268577	1	3	isopentenyl diphosphate metabolic process
GO:0070814	0.00835549071814956	186.613636363636	0.0083778533268577	1	3	hydrogen sulfide biosynthetic process
GO:0019395	0.00942856748556729	15.2418300653595	0.148008742107819	2	53	fatty acid oxidation
GO:1901616	0.00977466365766119	14.9468864468864	0.150801359883439	2	54	organic hydroxy compound catabolic process
GO:1901607	0.0102883403947173	14.5660714285714	0.154948391013965	2	58	alpha-amino acid biosynthetic process
GO:0045213	0.0111257838936002	124.393939393939	0.0111704711024769	1	4	neurotransmitter receptor metabolic process
GO:0016042	0.0112963304632668	7.22694610778443	0.47474502185527	3	170	lipid catabolic process
GO:0019344	0.01388867346727	93.2840909090909	0.0139630888780962	1	5	cysteine biosynthetic process
GO:0007220	0.01388867346727	93.2840909090909	0.0139630888780962	1	5	Notch receptor processing
GO:1901565	0.0165260187369756	3.87775753895972	1.54711024769305	5	554	organonitrogen compound catabolic process
GO:0006545	0.0166441783281918	74.6181818181818	0.0167557066537154	1	6	glycine biosynthetic process
GO:0018065	0.0166441783281918	74.6181818181818	0.0167557066537154	1	6	protein-cofactor linkage
GO:0018342	0.0166441783281918	74.6181818181818	0.0167557066537154	1	6	protein prenylation
GO:0005980	0.0166441783281918	74.6181818181818	0.0167557066537154	1	6	glycogen catabolic process
GO:0044723	0.0181791469517825	4.50078875663273	1.03606119475474	4	371	single-organism carbohydrate metabolic process
GO:0034030	0.0193923173194982	62.1742424242424	0.0195483244293346	1	7	ribonucleoside bisphosphate biosynthetic process
GO:0034033	0.0193923173194982	62.1742424242424	0.0195483244293346	1	7	purine nucleoside bisphosphate biosynthetic process
GO:0031288	0.0193923173194982	62.1742424242424	0.0195483244293346	1	7	sorocarp morphogenesis
GO:0055129	0.0193923173194982	62.1742424242424	0.0195483244293346	1	7	L-proline biosynthetic process
GO:0033540	0.0193923173194982	62.1742424242424	0.0195483244293346	1	7	fatty acid beta-oxidation using acyl-CoA oxidase
GO:1901566	0.0207300534018567	4.31578947368421	1.07795046138902	4	386	organonitrogen compound biosynthetic process
GO:0044283	0.0209945818381441	5.72173913043478	0.600589173929054	3	233	small molecule biosynthetic process
GO:0006546	0.0211823392912581	55.8231292517007	0.0213721918639951	1	8	glycine catabolic process
GO:0006694	0.0221345815464666	9.56143445032334	0.231787275376396	2	83	steroid biosynthetic process
GO:0006575	0.0226362959185161	9.44367015098722	0.234579893152016	2	84	cellular modified amino acid metabolic process
GO:0006491	0.024866572836908	46.6193181818182	0.0251335599805731	1	9	N-glycan processing
GO:0000098	0.024866572836908	46.6193181818182	0.0251335599805731	1	9	sulfur amino acid catabolic process
GO:0046165	0.0252153625110148	8.89545703338807	0.248542982030112	2	89	alcohol biosynthetic process
GO:0016125	0.0262793704499693	8.69341894060995	0.25412821758135	2	91	sterol metabolic process
GO:0019405	0.0275927268207113	41.4343434343434	0.0279261777561923	1	10	alditol catabolic process
GO:0006560	0.0275927268207113	41.4343434343434	0.0279261777561923	1	10	proline metabolic process
GO:0030258	0.0279093924973734	8.40683229813665	0.262506070908208	2	94	lipid modification
GO:0006801	0.03031158985051	37.2863636363636	0.0307187955318116	1	11	superoxide metabolic process
GO:0055084	0.03031158985051	37.2863636363636	0.0307187955318116	1	11	fruiting body development in response to starvation
GO:0075259	0.03031158985051	37.2863636363636	0.0307187955318116	1	11	spore-bearing organ development
GO:0009083	0.0357275174636293	31.0643939393939	0.03630403108305	1	13	branched-chain amino acid catabolic process
GO:0001676	0.0357275174636293	31.0643939393939	0.03630403108305	1	13	long-chain fatty acid metabolic process
GO:0019954	0.0384246191416466	28.6713286713287	0.0390966488586693	1	14	asexual reproduction
GO:0006108	0.0464726972834176	23.2869318181818	0.047474502185527	1	17	malate metabolic process
GO:0042572	0.0464726972834176	23.2869318181818	0.047474502185527	1	17	retinol metabolic process
GO:0009068	0.0464726972834176	23.2869318181818	0.047474502185527	1	17	aspartate family amino acid catabolic process
GO:0044275	0.0471087361656208	22.9327731092437	0.0481400437636762	1	18	cellular carbohydrate catabolic process
GO:0006084	0.0496215219234117	21.6746031746032	0.0507712862868942	1	19	acetyl-CoA metabolic process
