GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0002376	0.000162651140207333	3.41928991950018	5.22061680427392	15	589	immune system process
GO:0042742	0.000321682429402443	9.45378151260504	0.602719766877125	5	68	defense response to bacterium
GO:0030721	0.000459643097130217	114.943661971831	0.0354541039339485	2	4	spectrosome organization
GO:0008302	0.000459643097130217	114.943661971831	0.0354541039339485	2	4	female germline ring canal formation, actin assembly
GO:0045087	0.000959039114336015	4.95693779904306	1.57770762506071	7	178	innate immune response
GO:0006528	0.001581218293261	45.9605633802817	0.0620446818844099	2	7	asparagine metabolic process
GO:0048135	0.001581218293261	45.9605633802817	0.0620446818844099	2	7	female germ-line cyst formation
GO:0035159	0.00228436739774546	12.9142857142857	0.265905779504614	3	30	regulation of tube length, open tracheal system
GO:0070271	0.00252467893412913	2.99862054329372	4.13926663428849	11	467	protein complex biogenesis
GO:0009607	0.00267195072164527	3.68251748251748	2.4108790675085	8	272	response to biotic stimulus
GO:0030212	0.00267969305151941	32.8209255533199	0.0797717338513842	2	9	hyaluronan metabolic process
GO:0017144	0.00333044659593211	28.7147887323944	0.0886352598348713	2	10	drug metabolic process
GO:0035150	0.00371003512696057	6.90110826939471	0.638173870811073	4	72	regulation of tube size
GO:0030725	0.00404726524070147	25.5211267605634	0.0974987858183584	2	11	germline ring canal formation
GO:0030036	0.0043292807829514	3.38926681783825	2.61105698977107	8	302	actin cytoskeleton organization
GO:0043623	0.00463004878713795	3.69118819776715	2.08292860611948	7	235	cellular protein complex assembly
GO:0009612	0.00559465268737193	9.16353383458647	0.363404565322972	3	41	response to mechanical stimulus
GO:0007016	0.00658229115198919	19.1338028169014	0.12408936376882	2	14	cytoskeletal anchoring at plasma membrane
GO:0007294	0.00658229115198919	19.1338028169014	0.12408936376882	2	14	germarium-derived oocyte fate determination
GO:0007293	0.00726169127276468	8.28673469387755	0.398858669256921	3	45	germarium-derived egg chamber formation
GO:0071822	0.00773332501783973	2.56017396707052	4.81197634302612	11	566	protein complex subunit organization
GO:0065003	0.00776126345262288	2.55002733734281	4.80403108305002	11	542	macromolecular complex assembly
GO:0042373	0.00886352598348716	Inf	0.00886352598348713	1	1	vitamin K metabolic process
GO:0042376	0.00886352598348716	Inf	0.00886352598348713	1	1	phylloquinone catabolic process
GO:0071286	0.00886352598348716	Inf	0.00886352598348713	1	1	cellular response to magnesium ion
GO:0045299	0.00886352598348716	Inf	0.00886352598348713	1	1	otolith mineralization
GO:0045820	0.00886352598348716	Inf	0.00886352598348713	1	1	negative regulation of glycolytic process
GO:0007174	0.00886352598348716	Inf	0.00886352598348713	1	1	epidermal growth factor catabolic process
GO:0032354	0.00886352598348716	Inf	0.00886352598348713	1	1	response to follicle-stimulating hormone
GO:0032486	0.00886352598348716	Inf	0.00886352598348713	1	1	Rap protein signal transduction
GO:0021707	0.00886352598348716	Inf	0.00886352598348713	1	1	cerebellar granule cell differentiation
GO:0030724	0.00886352598348716	Inf	0.00886352598348713	1	1	testicular fusome organization
GO:0021683	0.00886352598348716	Inf	0.00886352598348713	1	1	cerebellar granular layer morphogenesis
GO:0051494	0.00919379894122708	7.56242236024845	0.434312773190869	3	49	negative regulation of cytoskeleton organization
GO:0006987	0.00966998679563783	15.3014084507042	0.150679941719281	2	17	activation of signaling protein activity involved in unfolded protein response
GO:0032069	0.00966998679563783	15.3014084507042	0.150679941719281	2	17	regulation of nuclease activity
GO:0001775	0.0110048779135022	4.00960384153661	1.34725594949004	5	152	cell activation
GO:0043062	0.0117493364494657	4.8713768115942	0.886352598348713	4	100	extracellular structure organization
GO:0030203	0.0119943153343338	6.81680672268908	0.478630403108305	3	54	glycosaminoglycan metabolic process
GO:0051129	0.0138556916174448	3.77403846153846	1.42702768334143	5	161	negative regulation of cellular component organization
GO:0002474	0.0145947752818268	12.0741289844329	0.18613404565323	2	21	antigen processing and presentation of peptide antigen via MHC class I
GO:0009605	0.0148055609167643	2.10643851508121	7.48261134838316	14	876	response to external stimulus
GO:0043436	0.0156291922095317	2.20722489447335	6.02719766877125	12	680	oxoacid metabolic process
GO:0048732	0.0156415857692903	3.188541596948	2.02974745021855	6	229	gland development
GO:0032272	0.0169480501012904	11.0748299319728	0.201141746629418	2	23	negative regulation of protein polymerization
GO:0035152	0.0173931189307771	5.88668280871671	0.549538610976202	3	62	regulation of tube architecture, open tracheal system
GO:0031036	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	myosin II filament assembly
GO:0019521	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	D-gluconate metabolic process
GO:0019544	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	arginine catabolic process to glutamate
GO:0042989	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	sequestering of actin monomers
GO:0045313	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	rhabdomere membrane biogenesis
GO:0007594	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	puparial adhesion
GO:0035372	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	protein localization to microtubule
GO:0033081	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	regulation of T cell differentiation in thymus
GO:0008365	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	adult chitin-based cuticle development
GO:0050910	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	detection of mechanical stimulus involved in sensory perception of sound
GO:0035204	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	negative regulation of lamellocyte differentiation
GO:0016057	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	regulation of membrane potential in photoreceptor cell
GO:0070981	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	L-asparagine biosynthetic process
GO:0022608	0.0176495566578291	113.361111111111	0.0177270519669743	1	2	multicellular organism adhesion
GO:0009064	0.0181487516255259	5.78785714285714	0.558402136959689	3	63	glutamine family amino acid metabolic process
GO:0030866	0.0188570059382831	10.4238156209987	0.212724623603691	2	24	cortical actin cytoskeleton organization
GO:0042303	0.0189224751387924	5.69227166276347	0.567265662943176	3	64	molting cycle
GO:0034613	0.019136857567795	2.30460498521335	4.7508499271491	10	536	cellular protein localization
GO:0007300	0.0203805880218007	9.96938150642988	0.221588149587178	2	25	ovarian nurse cell to oocyte transport
GO:0006936	0.0205242958965599	5.51020408163265	0.584992714910151	3	66	muscle contraction
GO:0051707	0.0205967936953132	3.39621830683283	1.57998037291462	5	184	response to other organism
GO:0007409	0.0206101554483809	2.52778567079359	3.43018455560952	8	387	axonogenesis
GO:0007051	0.0215790536289722	4.02148925537231	1.06362311801846	4	120	spindle organization
GO:0006334	0.0219539294438556	9.55281690140845	0.230451675570665	2	26	nucleosome assembly
GO:0006900	0.0219539294438556	9.55281690140845	0.230451675570665	2	26	membrane budding
GO:0007043	0.0248466757689618	5.10189075630252	0.629310344827586	3	71	cell-cell junction assembly
GO:0018958	0.0248466757689618	5.10189075630252	0.629310344827586	3	71	phenol-containing compound metabolic process
GO:0060088	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	auditory receptor cell stereocilium organization
GO:0006421	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	asparaginyl-tRNA aminoacylation
GO:0031115	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	negative regulation of microtubule polymerization
GO:0017000	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	antibiotic biosynthetic process
GO:0042554	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	superoxide anion generation
GO:0006538	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	glutamate catabolic process
GO:0009853	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	photorespiration
GO:0007496	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	anterior midgut development
GO:0045611	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	negative regulation of hemocyte differentiation
GO:0045613	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	regulation of plasmatocyte differentiation
GO:0044380	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	protein localization to cytoskeleton
GO:0042062	0.026358760248305	56.6736111111111	0.0265905779504614	1	3	long-term strengthening of neuromuscular junction
GO:0007017	0.0269015890631506	2.39491035280509	3.60745507527926	8	407	microtubule-based process
GO:0031023	0.0276580684934032	4.88450704225352	0.655900922778048	3	74	microtubule organizing center organization
GO:0006754	0.0305333117427449	7.9009227780476	0.274769305488101	2	31	ATP biosynthetic process
GO:0034620	0.0305333117427449	7.9009227780476	0.274769305488101	2	31	cellular response to unfolded protein
GO:0051651	0.0337691102959526	4.50055658627087	0.70908207867897	3	80	maintenance of location in cell
GO:0007435	0.0337691102959526	4.50055658627087	0.70908207867897	3	80	salivary gland morphogenesis
GO:0043648	0.0337691102959526	4.50055658627087	0.70908207867897	3	80	dicarboxylic acid metabolic process
GO:0031110	0.0342801991440516	7.38936846887778	0.292496357455075	2	33	regulation of microtubule polymerization or depolymerization
GO:0000904	0.0346373883179552	2.15981963927856	4.50267119961146	9	508	cell morphogenesis involved in differentiation
GO:0006104	0.0349917992986963	37.7777777777778	0.0354541039339485	1	4	succinyl-CoA metabolic process
GO:0060117	0.0349917992986963	37.7777777777778	0.0354541039339485	1	4	auditory receptor cell development
GO:0031954	0.0349917992986963	37.7777777777778	0.0354541039339485	1	4	positive regulation of protein autophosphorylation
GO:0009447	0.0349917992986963	37.7777777777778	0.0354541039339485	1	4	putrescine catabolic process
GO:0009109	0.0349917992986963	37.7777777777778	0.0354541039339485	1	4	coenzyme catabolic process
GO:0045213	0.0349917992986963	37.7777777777778	0.0354541039339485	1	4	neurotransmitter receptor metabolic process
GO:0002385	0.0349917992986963	37.7777777777778	0.0354541039339485	1	4	mucosal immune response
GO:0021702	0.0349917992986963	37.7777777777778	0.0354541039339485	1	4	cerebellar Purkinje cell differentiation
GO:0021692	0.0349917992986963	37.7777777777778	0.0354541039339485	1	4	cerebellar Purkinje cell layer morphogenesis
GO:0006002	0.0349917992986963	37.7777777777778	0.0354541039339485	1	4	fructose 6-phosphate metabolic process
GO:0009145	0.0381963191874605	6.93982074263764	0.31022340942205	2	35	purine nucleoside triphosphate biosynthetic process
GO:0035071	0.0381963191874605	6.93982074263764	0.31022340942205	2	35	salivary gland cell autophagic cell death
GO:0019730	0.0382017400972832	4.27619047619048	0.744536182612919	3	84	antimicrobial humoral response
GO:0045214	0.0402156577756936	6.73487986743993	0.319086935405537	2	36	sarcomere organization
GO:0002576	0.0402156577756936	6.73487986743993	0.319086935405537	2	36	platelet degranulation
GO:0032989	0.0413457945407418	1.88607514192766	6.94014084507042	12	783	cellular component morphogenesis
GO:0009063	0.0417122015336768	4.1219387755102	0.77112676056338	3	87	cellular amino acid catabolic process
GO:0051298	0.0422747076774876	6.54164989939638	0.327950461389024	2	37	centrosome duplication
GO:0042182	0.04354933071891	28.3298611111111	0.0443176299174356	1	5	ketone catabolic process
GO:0006590	0.04354933071891	28.3298611111111	0.0443176299174356	1	5	thyroid hormone generation
GO:0006542	0.04354933071891	28.3298611111111	0.0443176299174356	1	5	glutamine biosynthetic process
GO:0001958	0.04354933071891	28.3298611111111	0.0443176299174356	1	5	endochondral ossification
GO:0061097	0.04354933071891	28.3298611111111	0.0443176299174356	1	5	regulation of protein tyrosine kinase activity
GO:0021697	0.04354933071891	28.3298611111111	0.0443176299174356	1	5	cerebellar cortex formation
GO:0050665	0.04354933071891	28.3298611111111	0.0443176299174356	1	5	hydrogen peroxide biosynthetic process
GO:0046663	0.04354933071891	28.3298611111111	0.0443176299174356	1	5	dorsal closure, leading edge cell differentiation
GO:0016183	0.04354933071891	28.3298611111111	0.0443176299174356	1	5	synaptic vesicle coating
GO:0070986	0.04354933071891	28.3298611111111	0.0443176299174356	1	5	left/right axis specification
GO:0045185	0.0441401370391351	4.02508305647841	0.788853812530355	3	89	maintenance of protein location
GO:0007044	0.0443726275839326	6.35915492957746	0.336813987372511	2	38	cell-substrate junction assembly
GO:0009201	0.046508587617124	6.18652455272174	0.345677513355998	2	39	ribonucleoside triphosphate biosynthetic process
GO:0007559	0.046508587617124	6.18652455272174	0.345677513355998	2	39	histolysis
GO:0006520	0.047915688559792	2.67290673927842	1.98429255123328	5	231	cellular amino acid metabolic process
GO:0002065	0.0492927411902386	3.05530129672006	1.38271005342399	4	156	columnar/cuboidal epithelial cell differentiation
GO:0009611	0.049349219178679	2.39689308559245	2.65905779504614	6	300	response to wounding
